Age,Workclass,Final Weight,EducationNum,Occupation,Capital Gain,capital loss,Hours per Week,Native Country,Income
51, Private,200576,10, Adm-clerical,0,0,63, United-States,0
33, Private,153588,9, Machine-op-inspct,0,0,40, United-States,0
38, Private,296999,13, Exec-managerial,0,0,70, United-States,0
38, Private,226106,10, Adm-clerical,0,0,40, United-States,0
29, Private,113464,9, Transport-moving,0,0,40, Dominican-Republic,0
62, ?,68461,16, ?,0,0,40, United-States,1
29, Self-emp-not-inc,169662,9, Craft-repair,0,0,40, United-States,0
32, Private,549430,9, Priv-house-serv,0,0,40, Mexico,0
46, Private,403911,9, Craft-repair,0,1902,40, United-States,1
34, Private,152246,9, Transport-moving,0,0,52, United-States,0
57, Private,299358,9, Other-service,0,1719,25, United-States,0
22, Private,216181,7, Craft-repair,0,0,45, United-States,0
47, Local-gov,171095,12, Adm-clerical,0,0,35, United-States,1
39, Private,91996,9, Other-service,0,0,40, United-States,0
33, Private,213813,10, Tech-support,0,0,40, United-States,0
32, Private,45796,8, Handlers-cleaners,0,0,40, United-States,0
34, Private,191930,10, Machine-op-inspct,0,0,40, United-States,0
26, Private,101150,9, Exec-managerial,0,0,41, United-States,0
19, Private,91928,10, Other-service,0,0,35, United-States,0
48, Private,379883,14, Prof-specialty,0,0,40, Cuba,1
33, Private,235847,15, Exec-managerial,0,0,40, United-States,1
27, Private,214858,13, Sales,0,0,40, United-States,0
26, Private,192022,13, Prof-specialty,0,0,40, United-States,0
52, Private,180142,14, Tech-support,0,0,45, United-States,0
33, Self-emp-not-inc,188957,13, Sales,0,0,40, United-States,0
23, Private,147253,12, Sales,0,0,40, United-States,0
48, Private,320421,9, Sales,0,0,50, United-States,0
43, Private,133584,9, Craft-repair,0,0,40, United-States,0
23, ?,226891,9, ?,0,0,20, South,0
46, Private,130779,10, Adm-clerical,0,0,40, United-States,0
25, Private,156334,6, Machine-op-inspct,0,0,40, United-States,0
38, Private,335104,13, Prof-specialty,0,0,35, United-States,0
22, Private,110684,9, Adm-clerical,0,0,20, United-States,0
90, Private,313986,7, Craft-repair,0,0,40, United-States,0
32, Private,245482,9, Machine-op-inspct,0,0,40, ?,0
69, Self-emp-not-inc,58213,13, Prof-specialty,20051,0,45, United-States,1
41, Private,225193,9, Sales,0,0,40, United-States,0
71, Private,183678,15, Prof-specialty,0,0,16, United-States,0
28, Private,195000,13, Sales,0,0,45, United-States,0
18, Private,157131,7, Sales,0,0,30, United-States,0
51, Private,152596,9, Protective-serv,0,0,40, United-States,0
54, Private,108435,9, Adm-clerical,0,0,20, United-States,0
28, Private,224629,14, Exec-managerial,0,0,30, Cuba,0
37, Private,170408,11, Machine-op-inspct,0,0,30, United-States,0
22, Private,99697,9, Handlers-cleaners,0,0,40, United-States,0
18, Private,334427,6, Farming-fishing,0,0,36, United-States,0
45, Self-emp-not-inc,160962,10, Sales,0,0,35, United-States,0
45, Private,28119,9, Adm-clerical,0,0,7, United-States,0
34, Private,337587,10, Prof-specialty,0,0,50, United-States,1
42, Local-gov,238188,14, Prof-specialty,0,0,35, United-States,1
78, Self-emp-not-inc,59583,4, Farming-fishing,0,0,25, United-States,0
35, Private,193961,13, Prof-specialty,0,0,40, Philippines,1
31, Private,283268,13, Prof-specialty,0,0,36, United-States,0
56, ?,188166,9, ?,0,0,40, United-States,0
40, Private,104196,9, Tech-support,0,0,40, United-States,0
45, Private,191098,13, Prof-specialty,0,0,40, China,0
26, Private,198163,14, Sales,0,0,40, United-States,0
33, Private,186824,11, Sales,0,0,40, United-States,0
29, Private,169544,11, Tech-support,0,0,40, United-States,0
26, Self-emp-not-inc,93806,10, Sales,0,0,55, United-States,0
60, Self-emp-not-inc,92845,3, Farming-fishing,0,0,40, United-States,0
64, Local-gov,50442,5, Adm-clerical,0,0,40, United-States,0
57, State-gov,68830,9, Exec-managerial,0,0,50, United-States,0
38, Self-emp-not-inc,282461,4, Sales,0,0,35, United-States,1
23, Private,176178,9, Tech-support,0,0,40, United-States,0
21, Private,305874,10, Other-service,0,0,40, United-States,0
43, State-gov,261929,16, Prof-specialty,25236,0,64, United-States,1
33, Local-gov,300681,9, Other-service,0,0,40, United-States,0
38, Private,172538,13, Tech-support,0,1977,40, United-States,1
21, Private,204596,12, Adm-clerical,0,0,8, United-States,0
38, Private,391040,11, Tech-support,0,0,20, United-States,0
30, Self-emp-not-inc,65278,12, Craft-repair,0,0,40, United-States,0
30, Private,291951,9, Craft-repair,0,0,40, United-States,0
45, Self-emp-inc,121836,10, Prof-specialty,0,0,40, ?,1
29, Private,273051,13, Exec-managerial,0,0,52, Yugoslavia,1
26, Self-emp-not-inc,37918,9, Farming-fishing,0,0,60, United-States,0
32, Private,188246,9, Craft-repair,0,0,40, United-States,0
38, Self-emp-not-inc,114835,13, Sales,0,0,60, United-States,1
22, Private,239954,10, Adm-clerical,0,0,40, United-States,0
19, ?,80710,9, ?,0,0,40, United-States,0
27, Private,101618,9, Exec-managerial,0,0,50, United-States,0
50, Private,188186,14, Sales,0,1590,45, United-States,0
22, Private,164775,5, Machine-op-inspct,0,0,40, Guatemala,0
33, Private,236396,13, Sales,0,1902,55, United-States,1
35, State-gov,172327,13, Exec-managerial,0,0,42, United-States,0
49, Private,168211,9, Protective-serv,0,0,40, United-States,1
41, Self-emp-not-inc,38876,11, Farming-fishing,0,0,60, United-States,0
43, Federal-gov,211763,16, Prof-specialty,0,0,24, United-States,1
69, Private,541737,10, Adm-clerical,2050,0,24, United-States,0
51, Private,122109,10, Adm-clerical,0,0,35, United-States,0
28, Local-gov,175796,12, Adm-clerical,0,0,40, United-States,0
22, State-gov,134192,10, Tech-support,0,0,10, United-States,0
28, Private,54243,9, Transport-moving,0,0,60, United-States,0
31, Private,395170,11, Other-service,0,0,24, Mexico,0
33, Local-gov,368675,10, Protective-serv,0,0,40, United-States,0
32, Private,113364,13, Transport-moving,0,0,40, United-States,0
50, Self-emp-inc,287598,10, Craft-repair,0,0,70, United-States,0
21, Private,88926,10, Prof-specialty,0,0,10, United-States,0
59, ?,120617,10, ?,0,0,40, United-States,0
44, Private,291568,9, Farming-fishing,0,0,40, United-States,0
33, Private,160614,10, Exec-managerial,0,0,50, United-States,0
27, Private,159897,9, Exec-managerial,0,0,37, United-States,0
43, Local-gov,160574,13, Craft-repair,0,0,40, United-States,0
42, Private,194636,13, Prof-specialty,0,0,45, United-States,1
39, Private,393480,9, Handlers-cleaners,0,0,40, United-States,0
38, Private,114591,13, Prof-specialty,15024,0,40, United-States,1
58, ?,142158,9, ?,0,0,12, United-States,0
37, Private,236990,10, Machine-op-inspct,3464,0,40, United-States,0
70, Self-emp-inc,131699,13, Exec-managerial,0,0,55, United-States,0
40, Private,110028,10, Craft-repair,0,0,40, United-States,0
19, ?,233779,10, ?,0,0,60, United-States,0
37, Private,46385,9, Machine-op-inspct,0,0,40, United-States,0
57, Private,191318,14, Prof-specialty,0,0,40, United-States,1
60, Private,317083,13, Exec-managerial,0,0,45, United-States,1
22, Private,34443,9, Farming-fishing,0,0,25, United-States,0
34, Private,73161,9, Sales,0,0,40, United-States,1
35, Private,341102,5, Handlers-cleaners,0,0,40, United-States,0
38, Private,51100,13, Exec-managerial,3325,0,40, United-States,0
42, Private,183241,14, Prof-specialty,0,0,45, United-States,1
37, Private,193689,11, Machine-op-inspct,0,0,42, United-States,1
52, Private,189728,9, Priv-house-serv,0,0,50, United-States,0
33, Private,83446,7, Exec-managerial,0,0,40, United-States,1
40, Private,34722,10, Transport-moving,0,0,48, United-States,1
27, Private,106316,15, Prof-specialty,0,0,12, United-States,0
48, Private,377140,3, Priv-house-serv,0,0,35, Nicaragua,0
30, Private,191571,9, Other-service,0,0,36, United-States,0
48, Private,178686,9, Craft-repair,0,0,40, United-States,0
39, Private,65738,14, Other-service,0,0,32, United-States,0
32, Private,353994,13, Exec-managerial,0,0,40, China,1
22, Private,102632,10, Exec-managerial,0,0,45, United-States,0
22, Private,117747,10, Craft-repair,0,0,40, Vietnam,0
53, Local-gov,140359,1, Machine-op-inspct,0,0,35, United-States,0
29, Private,57596,10, Adm-clerical,0,0,40, United-States,0
42, Private,376072,9, Transport-moving,0,0,30, United-States,0
38, Private,177121,10, Other-service,0,0,58, United-States,0
57, Private,61474,10, Exec-managerial,7688,0,45, United-States,1
44, Self-emp-inc,69333,13, Craft-repair,0,0,50, United-States,1
43, Federal-gov,92775,11, Craft-repair,0,0,40, United-States,0
54, Private,343242,10, Exec-managerial,0,0,44, United-States,1
21, Private,231866,9, Farming-fishing,0,0,65, United-States,0
40, Private,224799,13, Prof-specialty,0,0,45, United-States,0
45, Self-emp-not-inc,162923,9, Craft-repair,0,0,60, United-States,0
47, State-gov,123219,14, Prof-specialty,0,0,38, United-States,1
40, Private,77975,10, Exec-managerial,0,0,40, United-States,0
26, Private,108658,9, Craft-repair,0,0,40, United-States,0
27, Private,102889,10, Machine-op-inspct,0,0,40, United-States,0
51, Self-emp-not-inc,134447,9, Craft-repair,0,0,70, United-States,0
51, Private,134808,9, Handlers-cleaners,0,0,40, United-States,0
58, Private,153551,13, Prof-specialty,0,0,60, United-States,0
23, Private,214635,9, Craft-repair,0,0,40, United-States,0
18, Private,426836,3, Handlers-cleaners,0,0,40, Mexico,0
51, Local-gov,108435,14, Prof-specialty,0,0,80, United-States,1
25, Private,306666,10, Sales,0,0,45, United-States,0
35, Self-emp-not-inc,98360,13, Prof-specialty,0,0,40, United-States,0
47, Local-gov,81654,10, Exec-managerial,0,0,56, United-States,1
37, Self-emp-not-inc,120130,14, Exec-managerial,0,0,60, United-States,1
32, Private,212276,13, Prof-specialty,0,0,60, United-States,1
36, Federal-gov,343052,9, Adm-clerical,0,0,40, United-States,0
35, Private,289106,12, Sales,0,0,40, United-States,0
26, Private,417941,13, Exec-managerial,0,0,40, United-States,0
56, Self-emp-inc,267763,9, Exec-managerial,0,0,40, ?,0
36, Private,172256,9, Machine-op-inspct,0,0,44, United-States,1
35, Private,187329,13, Prof-specialty,0,0,40, United-States,0
45, ?,236612,7, ?,0,0,40, United-States,0
22, Private,218215,10, Exec-managerial,0,0,40, United-States,0
52, Private,366232,5, Craft-repair,0,0,40, Cuba,0
58, Private,140363,9, Sales,0,0,36, United-States,0
30, Private,164190,9, Exec-managerial,0,0,40, United-States,1
54, Private,97778,4, Craft-repair,0,0,40, United-States,0
40, Private,153372,10, Sales,0,0,50, United-States,1
58, State-gov,400285,9, Adm-clerical,0,0,40, United-States,1
37, Private,260093,9, Adm-clerical,0,0,40, United-States,0
30, Private,316471,13, Adm-clerical,0,0,50, United-States,0
39, Federal-gov,314822,10, Adm-clerical,0,0,40, United-States,0
42, Local-gov,266135,10, Protective-serv,0,0,52, United-States,1
30, Private,197058,12, Prof-specialty,0,0,40, United-States,0
31, Private,407930,4, Handlers-cleaners,0,0,40, United-States,0
38, Private,33001,13, Exec-managerial,0,0,55, United-States,1
55, Self-emp-not-inc,205296,10, Sales,0,0,50, United-States,0
27, Private,104329,7, Sales,0,0,40, United-States,0
25, Private,29599,10, Transport-moving,0,0,38, United-States,0
44, State-gov,174325,14, Prof-specialty,7688,0,40, United-States,1
56, Private,104842,13, Prof-specialty,0,0,50, Haiti,0
42, Private,183096,10, Exec-managerial,0,0,40, United-States,0
36, Private,549174,9, Craft-repair,0,0,40, United-States,0
47, Private,128796,9, Craft-repair,0,0,40, United-States,1
27, Self-emp-not-inc,212041,13, Sales,0,0,50, United-States,0
35, Private,186815,9, Machine-op-inspct,0,0,40, United-States,0
42, Self-emp-inc,152071,15, Prof-specialty,0,0,60, Cuba,1
29, Private,196971,13, Prof-specialty,0,0,72, United-States,0
57, Self-emp-inc,244605,10, Sales,0,0,50, United-States,1
49, Private,185385,12, Sales,0,0,45, United-States,0
20, ?,163665,9, ?,0,0,20, United-States,0
72, ?,271352,6, ?,0,0,12, United-States,0
33, State-gov,163110,13, Prof-specialty,0,0,20, United-States,0
46, Private,27802,11, Machine-op-inspct,0,0,40, United-States,0
39, Self-emp-inc,126675,10, Prof-specialty,0,0,25, United-States,0
27, Private,230959,13, Tech-support,0,0,40, Philippines,0
34, Private,141118,13, Prof-specialty,0,0,35, United-States,0
49, Self-emp-not-inc,181547,12, Craft-repair,0,0,30, Columbia,0
30, Private,340917,10, Machine-op-inspct,0,0,40, United-States,0
40, Private,264663,13, Prof-specialty,0,0,60, United-States,0
30, Private,136651,3, Craft-repair,0,0,40, Mexico,0
32, Private,223212,1, Machine-op-inspct,0,0,40, Mexico,0
45, Private,168283,9, Other-service,0,0,40, United-States,0
28, Private,245790,9, Craft-repair,0,0,40, United-States,0
33, Private,188246,14, Exec-managerial,7298,0,45, United-States,1
24, Private,280960,9, Machine-op-inspct,0,0,24, United-States,0
19, ?,185619,10, ?,0,0,20, United-States,0
21, Local-gov,102942,10, Other-service,0,2001,40, United-States,0
45, Private,97176,7, Adm-clerical,0,0,16, United-States,0
43, Private,117915,14, Adm-clerical,0,0,40, United-States,0
51, Private,360131,3, Craft-repair,0,0,40, United-States,0
56, Private,203580,9, Adm-clerical,0,0,35, ?,0
22, Private,61850,9, Other-service,0,0,40, United-States,0
40, Private,272240,9, Machine-op-inspct,0,0,40, United-States,0
33, Private,237833,10, Tech-support,0,0,40, United-States,0
62, Self-emp-not-inc,226546,15, Prof-specialty,0,0,16, United-States,0
51, Private,168660,7, Handlers-cleaners,0,0,40, United-States,0
41, Private,175674,13, Tech-support,0,0,40, United-States,1
35, Private,193815,12, Adm-clerical,0,0,40, United-States,1
39, Private,179016,9, Machine-op-inspct,0,0,40, United-States,0
34, Private,234386,12, Craft-repair,0,0,50, United-States,0
78, ?,91534,13, ?,0,0,3, United-States,0
41, Local-gov,185057,9, Exec-managerial,0,0,40, United-States,0
19, Private,236570,9, Adm-clerical,0,0,16, United-States,0
53, Private,36327,9, Sales,0,0,40, United-States,1
42, Private,185057,9, Adm-clerical,0,0,35, Scotland,0
28, Private,250135,9, Prof-specialty,0,0,40, United-States,0
28, Self-emp-not-inc,204984,13, Tech-support,0,0,45, United-States,0
46, Private,185385,9, Sales,0,0,65, United-States,1
46, Private,126513,9, Craft-repair,0,0,40, ?,0
66, Self-emp-not-inc,28061,4, Farming-fishing,0,0,50, United-States,0
30, Private,188146,9, Machine-op-inspct,5013,0,40, United-States,0
42, Federal-gov,198316,14, Exec-managerial,0,0,40, United-States,1
19, Private,226913,10, Sales,0,0,20, United-States,0
25, ?,239120,13, ?,0,0,13, United-States,0
31, Private,218322,10, Other-service,0,0,30, United-States,0
45, Private,168262,14, Prof-specialty,0,0,40, United-States,0
32, Private,262153,9, Machine-op-inspct,0,0,40, United-States,0
22, Private,103440,9, Other-service,0,0,24, United-States,0
25, Private,82560,12, Other-service,0,0,43, United-States,0
33, Local-gov,70164,13, Prof-specialty,0,0,60, United-States,0
42, Private,235700,9, Handlers-cleaners,0,0,40, United-States,0
55, Local-gov,98545,6, Adm-clerical,0,0,40, United-States,0
25, State-gov,104097,14, Exec-managerial,0,0,40, United-States,0
18, ?,118847,9, ?,0,0,24, United-States,0
43, Private,193490,4, Craft-repair,0,0,45, United-States,0
44, Private,286750,13, Exec-managerial,0,1902,40, United-States,1
48, Private,50880,10, Craft-repair,0,0,40, Germany,0
49, Private,181363,14, Exec-managerial,0,0,45, United-States,1
40, Private,173607,6, Transport-moving,0,0,40, United-States,0
46, Local-gov,167159,10, Protective-serv,0,0,70, United-States,1
38, Local-gov,172855,13, Prof-specialty,0,1887,40, United-States,1
65, Private,350498,13, Adm-clerical,10605,0,20, United-States,1
34, ?,157289,9, ?,0,0,40, United-States,0
51, Private,194097,9, Protective-serv,0,0,40, United-States,0
27, Private,220754,9, Adm-clerical,0,0,70, United-States,0
37, Self-emp-not-inc,164526,16, Prof-specialty,14084,0,45, United-States,1
29, Private,276345,9, Prof-specialty,0,0,50, United-States,0
46, Private,90042,10, Craft-repair,0,0,40, United-States,1
49, Private,323773,7, Priv-house-serv,0,0,40, United-States,0
42, Private,137907,9, Adm-clerical,0,0,35, United-States,0
47, Private,115070,10, Adm-clerical,0,0,40, United-States,0
42, Private,402367,10, Transport-moving,7688,0,45, United-States,1
26, Private,248612,13, Exec-managerial,0,0,70, United-States,1
53, Private,479621,11, Tech-support,0,0,40, United-States,0
39, Federal-gov,243872,12, Prof-specialty,0,0,40, United-States,1
29, ?,112963,10, ?,0,0,40, United-States,0
34, Private,430554,10, Exec-managerial,0,0,50, United-States,1
43, Private,172577,10, Adm-clerical,0,0,44, United-States,0
47, Private,211668,9, Machine-op-inspct,0,0,40, United-States,1
19, Private,255161,9, Sales,0,0,25, United-States,0
52, Private,218550,10, Adm-clerical,14084,0,16, United-States,1
53, Private,92430,9, Craft-repair,0,0,40, United-States,1
33, Private,312055,13, Exec-managerial,0,0,40, United-States,0
40, Private,221172,12, Exec-managerial,0,0,50, United-States,1
34, Private,168768,12, Adm-clerical,0,0,35, United-States,0
18, Private,205894,10, Sales,0,0,25, ?,0
43, Private,191814,12, Sales,7688,0,50, United-States,1
30, Private,177216,15, Prof-specialty,0,1740,40, Haiti,0
24, Private,126568,13, Other-service,0,0,33, United-States,0
19, Private,188669,10, Sales,0,0,25, United-States,0
17, Private,117549,6, Sales,0,0,12, United-States,0
49, Private,177426,9, Other-service,0,0,20, United-States,0
38, Self-emp-not-inc,185325,9, Handlers-cleaners,0,0,40, United-States,1
43, Private,124692,13, Sales,0,0,40, United-States,1
61, Self-emp-inc,113544,14, Sales,0,0,40, United-States,1
41, Private,128354,13, Tech-support,0,0,25, United-States,1
43, Private,315971,13, Exec-managerial,0,0,45, United-States,1
79, ?,165209,9, ?,0,0,40, United-States,0
45, Federal-gov,358242,13, Prof-specialty,0,0,45, United-States,1
